university_name_en,city_en,title_en,degree_award,subject_family,leapto_category,programme_url,duration_months,delivery_mode,min_ielts_overall,international_tuition_gbp,tuition_evidence_status,source_academic_year,published_start_term,application_deadline,collection_status,last_checked_at
University of Manchester,Manchester,MSc Commercial Project Management,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.manchester.ac.uk/study/masters/courses/list/04201/msc-commercial-project-management,12,on_campus,7.0,17400,,,September 2026,,latest_official_page,2026-08-15T12:54:53.709178+00:00
University of Manchester,Manchester,MSc Construction Project Management,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.manchester.ac.uk/study/masters/courses/list/04218/msc-construction-project-management,12,on_campus,7.0,17400,,,September 2026,,latest_official_page,2026-08-15T12:54:53.709178+00:00
University of Manchester,Manchester,MSc Cyber Security,MSC,computing-data-ai,Computer Engineering & Computer Science,https://www.manchester.ac.uk/study/masters/courses/list/21575/msc-cyber-security,12,on_campus,7.0,15300,,,September 2026,,latest_official_page,2026-08-15T12:54:53.709178+00:00
University of Manchester,Manchester,MSc Data Science (Business and Management),MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.manchester.ac.uk/study/masters/courses/list/11426/msc-data-science-business-and-management,,on_campus,7,17300,,,September 2026,,latest_official_page,2026-08-15T12:54:53.709178+00:00
University of Manchester,Manchester,MSc Data Science (Computer Science Data Informatics),MSC,computing-data-ai,Computer Engineering & Computer Science,https://www.manchester.ac.uk/study/masters/courses/list/11552/msc-data-science-computer-science-data-informatics,,on_campus,7,17300,,,September 2026,,latest_official_page,2026-08-15T12:54:53.709178+00:00
University of Manchester,Manchester,MSc Data Science (Earth and Environmental Analytics),MSC,computing-data-ai,Computer Engineering & Computer Science,https://www.manchester.ac.uk/study/masters/courses/list/18096/msc-data-science-earth-and-environmental-analytics,,on_campus,7,17300,,,September 2026,,latest_official_page,2026-08-15T12:54:53.709178+00:00
University of Manchester,Manchester,MSc Data Science (Mathematics),MSC,computing-data-ai,Computer Engineering & Computer Science,https://www.manchester.ac.uk/study/masters/courses/list/11428/msc-data-science-mathematics,,on_campus,7,17300,,,September 2026,,latest_official_page,2026-08-15T12:54:53.709178+00:00
University of Manchester,Manchester,MSc Data Science (Social Analytics),MSC,computing-data-ai,Computer Engineering & Computer Science,https://www.manchester.ac.uk/study/masters/courses/list/11424/msc-data-science-social-analytics,,on_campus,7,17300,,,September 2026,,latest_official_page,2026-08-15T12:54:53.709178+00:00
University of Manchester,Manchester,MSc Data Science (Urban Analytics),MSC,computing-data-ai,Computer Engineering & Computer Science,https://www.manchester.ac.uk/study/masters/courses/list/11425/msc-data-science-urban-analytics,,on_campus,7,17300,,,September 2026,,latest_official_page,2026-08-15T12:54:53.709178+00:00
University of Manchester,Manchester,MSc Development Economics and Policy,MSC,economics-social-policy,Economics and Finance,https://www.manchester.ac.uk/study/masters/courses/list/06012/msc-development-economics-and-policy,,on_campus,6.5,14700,,,September 2026,,latest_official_page,2026-08-15T12:54:53.709178+00:00
University of Manchester,Manchester,MSc Development Finance,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.manchester.ac.uk/study/masters/courses/list/06537/msc-development-finance,,on_campus,6.5,15200,,,September 2026,,latest_official_page,2026-08-15T12:54:53.709178+00:00
University of Manchester,Manchester,MSc Digital Marketing,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.manchester.ac.uk/study/masters/courses/list/20294/msc-digital-marketing,,on_campus,,18400,,,September 2026,,latest_official_page,2026-08-15T12:54:53.709178+00:00
University of Manchester,Manchester,MSc Economics,MSC,economics-social-policy,Economics and Finance,https://www.manchester.ac.uk/study/masters/courses/list/01380/msc-economics,,on_campus,7,15800,,,September 2026,,latest_official_page,2026-08-15T12:54:53.709178+00:00
University of Manchester,Manchester,MSc Economics and Data Science,MSC,economics-social-policy,Economics and Finance,https://www.manchester.ac.uk/study/masters/courses/list/21299/msc-economics-and-data-science,,on_campus,7,15800,,,September 2026,,latest_official_page,2026-08-15T12:54:53.709178+00:00
University of Manchester,Manchester,MSc Electrical Power Systems Engineering,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://www.manchester.ac.uk/study/masters/courses/list/07875/msc-electrical-power-systems-engineering,12,on_campus,6.5,,missing,,September 2026,,latest_official_page,2026-08-15T13:10:50.595976+00:00
University of Manchester,Manchester,MSc Engineering Project Management,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.manchester.ac.uk/study/masters/courses/list/04259/msc-engineering-project-management,12,on_campus,7.0,,missing,,September 2026,,latest_official_page,2026-08-15T13:10:50.595976+00:00
University of Manchester,Manchester,"MSc Environmental Monitoring, Modelling and Reconstruction",MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://www.manchester.ac.uk/study/masters/courses/list/02180/msc-environmental-monitoring-modelling-and-reconstruction,,on_campus,6.0,,missing,,September 2026,,latest_official_page,2026-08-15T13:10:50.595976+00:00
University of Manchester,Manchester,MSc Finance,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.manchester.ac.uk/study/masters/courses/list/01383/msc-finance,,on_campus,,,missing,,September 2026,,latest_official_page,2026-08-15T13:10:50.595976+00:00
University of Manchester,Manchester,MSc Financial Economics,MSC,economics-social-policy,Economics and Finance,https://www.manchester.ac.uk/study/masters/courses/list/07946/msc-financial-economics,,on_campus,7,,missing,,September 2026,,latest_official_page,2026-08-15T13:10:50.595976+00:00
University of Manchester,Manchester,MSc Human Resource Development (International Development),MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.manchester.ac.uk/study/masters/courses/list/07862/msc-human-resource-development-international-development,,on_campus,6.5,,missing,,September 2026,,latest_official_page,2026-08-15T13:10:50.595976+00:00
University of Manchester,Manchester,MSc Human Resource Management (International Development),MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.manchester.ac.uk/study/masters/courses/list/07866/msc-human-resource-management-international-development,,on_campus,6.5,,missing,,September 2026,,latest_official_page,2026-08-15T13:10:50.595976+00:00
University of Manchester,Manchester,MSc Human Resource Management and Industrial Relations,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.manchester.ac.uk/study/masters/courses/list/02222/msc-human-resource-management-and-industrial-relations,,on_campus,,,missing,,September 2026,,latest_official_page,2026-08-15T13:10:50.595976+00:00
University of Manchester,Manchester,MSc Innovation Management and Entrepreneurship,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.manchester.ac.uk/study/masters/courses/list/08199/msc-innovation-management-and-entrepreneurship,,on_campus,,,missing,,September 2026,,latest_official_page,2026-08-15T13:10:50.595976+00:00
University of Manchester,Manchester,MSc International Development: Public Policy and Management,MSC,economics-social-policy,Economics and Finance,https://www.manchester.ac.uk/study/masters/courses/list/01211/msc-international-development-public-policy-and-management,,on_campus,6.5,,missing,,September 2026,,latest_official_page,2026-08-15T13:10:50.595976+00:00
University of Manchester,Manchester,MSc International Human Resource Management and Comparative Industrial Relations,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.manchester.ac.uk/study/masters/courses/list/07065/msc-international-human-resource-management-and-comparative-industrial-relations,,on_campus,,,missing,,September 2026,,latest_official_page,2026-08-15T13:10:50.595976+00:00
University of Manchester,Manchester,MSc Management,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.manchester.ac.uk/study/masters/courses/list/08633/msc-management,,on_campus,,,missing,,September 2026,,latest_official_page,2026-08-15T13:10:50.595976+00:00
University of Manchester,Manchester,MSc Management and Implementation of Development Projects,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.manchester.ac.uk/study/masters/courses/list/02242/msc-management-and-implementation-of-development-projects,,on_campus,6.5,,missing,,September 2026,,latest_official_page,2026-08-15T13:10:50.595976+00:00
University of Manchester,Manchester,MSc Management and Information Systems: Change and Development,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.manchester.ac.uk/study/masters/courses/list/01388/msc-management-and-information-systems-change-and-development,,on_campus,6.5,,missing,,September 2026,,latest_official_page,2026-08-15T13:10:50.595976+00:00
University of Manchester,Manchester,MSc Management of Projects,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.manchester.ac.uk/study/masters/courses/list/04332/msc-management-of-projects,12,on_campus,7.0,,missing,,September 2026,,latest_official_page,2026-08-15T13:10:50.595976+00:00
University of Manchester,Manchester,MSc Marketing,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.manchester.ac.uk/study/masters/courses/list/02247/msc-marketing,,on_campus,,,missing,,September 2026,,latest_official_page,2026-08-15T13:10:50.595976+00:00
University of Manchester,Manchester,MSc Mathematical Finance,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.manchester.ac.uk/study/masters/courses/list/02250/msc-mathematical-finance,12,on_campus,6.5,,missing,,September 2026,,latest_official_page,2026-08-15T13:10:50.595976+00:00
University of Manchester,Manchester,MSc Mechanical Engineering Design,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://www.manchester.ac.uk/study/masters/courses/list/04342/msc-mechanical-engineering-design,12,on_campus,7.0,,missing,,September 2026,,latest_official_page,2026-08-15T13:10:50.595976+00:00
University of Manchester,Manchester,MSc Medical Microbiology,MSC,health-life-sciences,Life Sciences & Medicine,https://www.manchester.ac.uk/study/masters/courses/list/08939/msc-medical-microbiology,,on_campus,6.5,,missing,,September 2026,,latest_official_page,2026-08-15T13:10:50.595976+00:00
University of Manchester,Manchester,MSc Neuroscience,MSC,health-life-sciences,Life Sciences & Medicine,https://www.manchester.ac.uk/study/masters/courses/list/08173/msc-neuroscience,12,on_campus,6.5,,missing,,September 2026,,latest_official_page,2026-08-15T13:10:50.595976+00:00
University of Manchester,Manchester,"MSc Operations, Project and Supply Chain Management",MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.manchester.ac.uk/study/masters/courses/list/07783/msc-operations-project-and-supply-chain-management,12,on_campus,,,missing,,September 2026,,latest_official_page,2026-08-15T13:10:50.595976+00:00
University of Manchester,Manchester,MSc Polymer Materials Science and Engineering,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://www.manchester.ac.uk/study/masters/courses/list/04380/msc-polymer-materials-science-and-engineering,,on_campus,6.5,,missing,,September 2026,,latest_official_page,2026-08-15T13:10:50.595976+00:00
University of Manchester,Manchester,MSc Renewable Energy and Clean Technology,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://www.manchester.ac.uk/study/masters/courses/list/09009/msc-renewable-energy-and-clean-technology,12,on_campus,6.5,,missing,,September 2026,,latest_official_page,2026-08-15T13:10:50.595976+00:00
University of Manchester,Manchester,MSc Structural Engineering,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://www.manchester.ac.uk/study/masters/courses/list/04410/msc-structural-engineering,12,on_campus,7.0,,missing,,September 2026,,latest_official_page,2026-08-15T13:10:50.595976+00:00
University of Nottingham,Nottingham,Accounting and Finance MSc,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.nottingham.ac.uk/pgstudy/course/taught/accounting-and-finance-msc,12,on_campus,6.5,37600,,2026-27,September 2027,,latest_official_page,2026-08-15T12:40:52.248067+00:00
University of Nottingham,Nottingham,Additive Manufacturing and 3D Printing MSc,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://www.nottingham.ac.uk/pgstudy/course/taught/additive-manufacturing-and-3d-printing-msc,12,on_campus,6.0,34000,,2026-27,September 2027,,latest_official_page,2026-08-15T12:40:52.248067+00:00
University of Nottingham,Nottingham,Advanced Building Performance Engineering MSc,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://www.nottingham.ac.uk/pgstudy/course/taught/advanced-building-performance-engineering-msc,12,on_campus,6.0,34000,,2026-27,September 2027,,latest_official_page,2026-08-15T12:40:52.248067+00:00
University of Nottingham,Nottingham,Advanced Chemical Engineering MSc,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://www.nottingham.ac.uk/pgstudy/course/taught/advanced-chemical-engineering-msc,12,on_campus,6.0,34000,,,September 2027,,latest_official_page,2026-08-15T12:40:52.248067+00:00
University of Nottingham,Nottingham,Advanced Civil Engineering MSc,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://www.nottingham.ac.uk/pgstudy/course/taught/advanced-civil-engineering-msc,12,on_campus,6.0,34000,,2026-27,September 2027,,latest_official_page,2026-08-15T12:40:52.248067+00:00
University of Nottingham,Nottingham,Advanced Clinical Practice MSc,MSC,health-life-sciences,Life Sciences & Medicine,https://www.nottingham.ac.uk/pgstudy/course/taught/advanced-clinical-practice-msc,32,on_campus,,10050,,2026-27,January 2028,,latest_official_page,2026-08-15T12:40:52.248067+00:00
University of Nottingham,Nottingham,Advanced Computer Science or Advanced Computer Science (Artificial Intelligence) MSc,MSC,computing-data-ai,Computer Engineering & Computer Science,https://www.nottingham.ac.uk/pgstudy/course/taught/computer-science-artificial-intelligence,12,on_campus,6.5,34800,,2026-27,September 2027,,latest_official_page,2026-08-15T12:40:52.248067+00:00
University of Nottingham,Nottingham,Advanced Electrical and Electronic Engineering with Extended Research MSc,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://www.nottingham.ac.uk/pgstudy/course/taught/advanced-electrical-and-electronic-engineering-with-extended-research-msc,24,on_campus,6.5,28333,,2026-27,September 2027,,latest_official_page,2026-08-15T12:40:52.248067+00:00
University of Nottingham,Nottingham,Advanced Materials MSc,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://www.nottingham.ac.uk/pgstudy/course/taught/advanced-materials-msc,12,on_campus,6.0,34000,,2026-27,September 2027,,latest_official_page,2026-08-15T12:40:52.248067+00:00
University of Sheffield,Sheffield,Advanced Computer Science MSc,MSC,computing-data-ai,Computer Engineering & Computer Science,https://sheffield.ac.uk/postgraduate/taught/courses/2026/advanced-computer-science-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Advanced Control and Systems Engineering MSc(Eng),MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://sheffield.ac.uk/postgraduate/taught/courses/2026/advanced-control-and-systems-engineering-msceng,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Advanced Mechanical Engineering MSc,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://sheffield.ac.uk/postgraduate/taught/courses/2026/advanced-mechanical-engineering-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Aerospace Engineering MSc,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://sheffield.ac.uk/postgraduate/taught/courses/2026/aerospace-engineering-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Artificial Intelligence MSc,MSC,computing-data-ai,Computer Engineering & Computer Science,https://sheffield.ac.uk/postgraduate/taught/courses/2026/artificial-intelligence-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Artificial Intelligence for Engineering MSc,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://sheffield.ac.uk/postgraduate/taught/courses/2026/artificial-intelligence-engineering-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Biological and Bioprocess Engineering MSc,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://sheffield.ac.uk/postgraduate/taught/courses/2026/biological-and-bioprocess-engineering-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Biomedical Engineering MSc,MSC,health-life-sciences,Life Sciences & Medicine,https://sheffield.ac.uk/postgraduate/taught/courses/2026/biomedical-engineering-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Biomedical Science MSc,MSC,health-life-sciences,Life Sciences & Medicine,https://sheffield.ac.uk/postgraduate/taught/courses/2026/biomedical-science-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Business Analytics MSc,MSC,computing-data-ai,Computer Engineering & Computer Science,https://sheffield.ac.uk/postgraduate/taught/courses/2026/business-analytics-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Business Finance and Economics MSc,MSC,economics-social-policy,Economics and Finance,https://sheffield.ac.uk/postgraduate/taught/courses/2026/business-finance-and-economics-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Business and Organisational Psychology MSc,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://sheffield.ac.uk/postgraduate/taught/courses/2026/business-and-organisational-psychology-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Civil Engineering and Project Management MSc,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://sheffield.ac.uk/postgraduate/taught/courses/2026/civil-engineering-and-project-management-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Civil and Structural Engineering MSc,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://sheffield.ac.uk/postgraduate/taught/courses/2026/civil-and-structural-engineering-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Clinical Neurology MSc,MSC,health-life-sciences,Life Sciences & Medicine,https://sheffield.ac.uk/postgraduate/taught/courses/2026/clinical-neurology-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Clinical Research MSc,MSC,health-life-sciences,Life Sciences & Medicine,https://sheffield.ac.uk/postgraduate/taught/courses/2026/clinical-research-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Cognitive Neuroscience and Human Neuroimaging MSc,MSC,health-life-sciences,Life Sciences & Medicine,https://sheffield.ac.uk/postgraduate/taught/courses/2026/cognitive-neuroscience-and-human-neuroimaging-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Cognitive and Computational Neuroscience MSc,MSC,health-life-sciences,Life Sciences & Medicine,https://sheffield.ac.uk/postgraduate/taught/courses/2026/cognitive-and-computational-neuroscience-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Computer Science MSc,MSC,computing-data-ai,Computer Engineering & Computer Science,https://sheffield.ac.uk/postgraduate/taught/courses/2026/computer-science-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Computer Science with Speech and Natural Language Processing MSc,MSC,computing-data-ai,Computer Engineering & Computer Science,https://sheffield.ac.uk/postgraduate/taught/courses/2026/computer-science-speech-and-natural-language-processing-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Creative and Cultural Industries Management MSc,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://sheffield.ac.uk/postgraduate/taught/courses/2026/creative-and-cultural-industries-management-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Cybersecurity and Artificial Intelligence MSc,MSC,computing-data-ai,Computer Engineering & Computer Science,https://sheffield.ac.uk/postgraduate/taught/courses/2026/cybersecurity-and-artificial-intelligence-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Data Science MSc,MSC,computing-data-ai,Computer Engineering & Computer Science,https://sheffield.ac.uk/postgraduate/taught/courses/2026/data-science-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Digital Marketing MSc,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://sheffield.ac.uk/postgraduate/taught/courses/2026/digital-marketing-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,East Asian Business MSc,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://sheffield.ac.uk/postgraduate/taught/courses/2026/east-asian-business-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Economics MSc,MSC,economics-social-policy,Economics and Finance,https://sheffield.ac.uk/postgraduate/taught/courses/2026/economics-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Electronic and Electrical Engineering MSc(Eng),MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://sheffield.ac.uk/postgraduate/taught/courses/2026/electronic-and-electrical-engineering-msceng,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Energy Engineering with Industrial Management MSc,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://sheffield.ac.uk/postgraduate/taught/courses/2026/energy-engineering-industrial-management-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Finance MSc,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://sheffield.ac.uk/postgraduate/taught/courses/2026/finance-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Finance and Accounting MSc,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://sheffield.ac.uk/postgraduate/taught/courses/2026/finance-and-accounting-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Health Economics and Decision Modelling MSc,MSC,economics-social-policy,Economics and Finance,https://sheffield.ac.uk/postgraduate/taught/courses/2026/health-economics-and-decision-modelling-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Health and Clinical Research Delivery MSc PG Certificate PG Diploma,MSC,health-life-sciences,Life Sciences & Medicine,https://sheffield.ac.uk/postgraduate/taught/courses/2026/health-and-clinical-research-delivery-msc-pg-certificate-pg-diploma,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Human Resource Management MSc,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://sheffield.ac.uk/postgraduate/taught/courses/2026/human-resource-management-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Information Management MSc,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://sheffield.ac.uk/postgraduate/taught/courses/2026/information-management-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Information Systems Management MSc,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://sheffield.ac.uk/postgraduate/taught/courses/2026/information-systems-management-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,International Management MSc,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://sheffield.ac.uk/postgraduate/taught/courses/2026/international-management-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,International Marketing and Management MSc,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://sheffield.ac.uk/postgraduate/taught/courses/2026/international-marketing-and-management-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,International Relations MA,MA,economics-social-policy,Economics and Finance,https://sheffield.ac.uk/postgraduate/taught/courses/2026/international-relations-ma,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,"Landscape Design, Planning and Management MA",MA,business-management-finance,"Management, Business & Industrial Engineering",https://sheffield.ac.uk/postgraduate/taught/courses/2026/landscape-design-planning-and-management-ma,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Library and Information Services Management (Distance Learning) MA PG Certificate PG Diploma,MA,business-management-finance,"Management, Business & Industrial Engineering",https://sheffield.ac.uk/postgraduate/taught/courses/2026/library-and-information-services-management-distance-learning-ma-pg-certificate-pg-diploma,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Logistics and Supply Chain Management MSc,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://sheffield.ac.uk/postgraduate/taught/courses/2026/logistics-and-supply-chain-management-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,MBA (Master of Business Administration) MBA,MBA,business-management-finance,"Management, Business & Industrial Engineering",https://sheffield.ac.uk/postgraduate/taught/courses/2026/mba-master-business-administration-mba,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Management MSc,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://sheffield.ac.uk/postgraduate/taught/courses/2026/management-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Management and International Business MSc,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://sheffield.ac.uk/postgraduate/taught/courses/2026/management-and-international-business-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Materials Science and Engineering MSc,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://sheffield.ac.uk/postgraduate/taught/courses/2026/materials-science-and-engineering-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Mechanical Engineering with Industrial Management MSc,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://sheffield.ac.uk/postgraduate/taught/courses/2026/mechanical-engineering-industrial-management-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,Molecular Biology and Biotechnology MSc,MSC,health-life-sciences,Life Sciences & Medicine,https://sheffield.ac.uk/postgraduate/taught/courses/2026/molecular-biology-and-biotechnology-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
University of Sheffield,Sheffield,"Money, Banking and Finance MSc",MSC,business-management-finance,"Management, Business & Industrial Engineering",https://sheffield.ac.uk/postgraduate/taught/courses/2026/money-banking-and-finance-msc,,on_campus,6.5,,,2026-27,September 2026,,latest_official_page,2026-08-15T12:40:29.976746+00:00
